Lake_ID,Ergasilus.spp.,harpacticoid,ostracod,Daphnia.ambigua,Daphnia.catawba,Daphnia.dentifera,Daphnia.galeata.mendotae,Daphnia.longiremis,Daphnia.parvula,Daphnia.pulicaria,Daphnia.retrocurva,Daphnia.thorata,Daphnia.spp.,Acanthocyclops.robustus,Acanthocyclops.sp.,Cyclops.scutifer,Diacyclops.thomasi,Eucyclops.elegans,Eucyclops.pectinifer,Eucyclops.spp.,Mesocyclops.edax,Microcyclops.spp.,Orthocyclops.modestus,Tropocyclops.prasinus,cyclopoid.copepodid,Aglaodiaptomus.leptopus,Aglaodiaptomus.spatulocrenatus,Epischura.lacustris,Epischura.nevadensis,Epischura.spp.,Leptodiaptomus.ashlandi,Leptodiaptomus.minutus,Leptodiaptomus.nudus,Leptodiaptomus.sicilis,Leptodiaptomus.siciloides,Limnocalanus.macrurus,Onychodiaptomus.singuienus,Senecella.calanoides,Skistodiaptomus.oregonensis,Skistodiaptomus.pallidus,Skistodiaptomus.pygmaeus,Skistodiaptomus.reighardi,Skistodiaptomus.spp.,calanoid.copepodid,Acroperus.harpae,Alona.affinis,Alona.costata,Alona.guttata,Alona.spp.,Alonella.nana,Bosmina.longirostris,Camptocercus.spp.,Ceriodaphnia.lacustris,Ceriodaphnia.spp.,Chydorus.sphaericus,Diaphanosoma.birgei,Diaphanosoma.brachyurum,Diaphanosoma.spp.,Eubosmina.coregoni,Eubosmina.longispina,Eubosmina.tubicen,Holopedium.glacialis,Macrothrix.sp.,Picripleuroxus.denticulatus,Pleuroxus.procurvus,Polyphemus.pediculus,Sida.crystallina,Simocephalus.spp.,Daphnia.dubia,Daphnia.magna,Daphnia.similis,Diacyclops.navus,Macrocyclops.albidus,Mesocyclops.americanus,Acanthodiaptomus.denticornis,Aglaodiaptomus.clavipes,Aglaodiaptomus.forbesi,Epischura.nordenskioldi,Hesperodiaptomus.arcticus,Hesperodiaptomus.eiseni,Hesperodiaptomus.nevadensis,Hesperodiaptomus.spp.,Leptodiaptomus.pribilofensis,Leptodiaptomus.tyrrelli,Alona.intermedia,Alona.quadrangularis,Alonella.acutirostris,Ceriodaphnia.quadrangula,Dunhevedia.crassa,Eubosmina.spp.,Graptoleberis.testudinaria,Ilyocryptus.spp.,Latona.sp.,Moina.spp.,Cyclops.columbianus,Daphnia.middendorffiana,Eurycercus.spp.,Hesperodiaptomus.franciscanus,Hesperodiaptomus.kenai,Heterocope.septentrionalis,Onychodiaptomus.hesperus,Scapholeberis.spp.
12-645,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,"3,214,559,051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"585,949,926",0,0,0,0,0,0,"222,793,241",0,0,0,0,0,"1,280,855,913",0,0,0,0,"104,135,854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-646,0,0,0,0,0,0,0,0,0,"1,532,310,591",0,0,0,0,0,0,"4,184,058,254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,903,986,713",0,0,0,0,0,0,0,0,0,0,0,"50,667,855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
12-647,0,0,0,0,0,87,0,0,0,"1,418,186,733",0,0,0,0,0,0,"5,447,880,707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,481,789,684",0,0,0,0,0,0,0,0,0,0,0,"1,753,971,389",0,0,"6,601,759,887","1,551,294,693",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-648,0,0,0,0,0,0,0,0,0,"2,059,907,735",0,0,0,0,0,0,"3,935,354,258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,044,239,525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,288,836,693",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-649,0,0,0,0,0,17,0,0,0,"912,364,219",0,0,0,0,0,0,"1,515,481,713",0,0,0,0,0,0,"380,058,637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,872,888,388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,129,952,126",0,0,0,0,"655,843,385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-650,0,0,0,0,0,1,0,0,0,"4,063,861,162",0,0,0,0,0,0,0,0,0,0,0,0,0,"272,760,519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"189,201,605",0,0,0,0,0,0,0,0,0,0,0,"20,978,142",0,0,"56,952,048",0,"100,503,523",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
12-651,0,0,"2,977,689,916",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"585,724,287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,160,157,611",0,0,0,0,0,0,"67,306,924",0,0,"5,706,193,238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,915,300,662",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,121,905,185",0,0,0,0,0,0,0,0,0,0,0,"519,572,527",0,0,"327,170,166",0,0,"168,296,244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-653,0,0,0,0,0,4,0,0,0,0,0,0,0,"1,548,211,921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"970,105,429",0,0,0,0,0,0,0,0,0,0,0,"625,396,356",0,0,"1,028,043,454",0,0,"3,646,616,352",0,0,0,0,"2,087,303,644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"195,773,107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"889,849,475",0,0,0,0,0,0,0,0,0,0,0,"2,193,373,617",0,0,0,0,"143,424,257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-655,0,0,0,0,0,0,0,0,0,0,0,0,"502,014,437",0,0,0,0,0,0,0,0,0,0,0,"1,202,416",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,665,054,787",0,0,0,0,0,0,0,0,0,"915,009",0,"30,912,076",0,0,0,"2,332,504",0,0,0,0,0,0,"9,348,421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,531,692,218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,908,911,348",0,0,0,0,0,0,0,0,0,0,0,"1,440,864,124",0,0,"2,622,596,394",0,0,"849,901,279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-657,0,0,0,0,0,10,0,0,0,"2,151,091,645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"133,710,646",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,340,027,748",0,0,0,0,0,0,0,0,0,0,0,"45,725,572",0,0,"1,985,312,884",0,0,"2,508,796,772",0,0,0,0,"1,034,260,761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
12-658,0,0,0,0,0,0,"3,947,484,879",0,0,0,0,0,0,0,0,0,"1,530,317,175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,341,545,845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"118,117,387",0,0,0,"277,000,739",0,"1,702,359,805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-659,0,0,0,"268,209,909",0,0,0,0,0,0,0,0,0,0,0,0,"27,382,322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,608,965,279",0,0,0,0,0,0,0,0,0,"2,273,731",0,"545,040,952",0,0,0,0,"1,119,472,239",0,0,0,0,0,"9,881,752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"45,032,099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"728,974,487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,012,999",0,0,"133,807,489",0,"9,403,765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"513,609,346",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,116,772,839",0,0,0,0,0,0,0,0,0,0,0,"614,578,203",0,0,"194,877,072",0,0,"696,976,648",0,0,0,0,"5,471,200,612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-662,0,0,0,0,0,0,"1,679,236,921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,602,864",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,170,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"203,047,721",0,"1,077,220,803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-663,0,0,0,"1,771,641,383",0,0,0,0,0,0,0,0,0,0,0,0,"125,568,609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"121,377,079",0,"2,476,333,251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-664,0,0,0,0,0,0,0,0,0,0,0,0,"322,668,485",0,0,0,"7,401,670,508",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,026,547,247",0,0,0,0,0,0,"330,794,237",0,0,0,0,0,0,0,0,0,0,"109,963,145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-665,0,0,0,"2,399,781,283",0,0,0,0,0,0,0,0,0,"18,109,163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,420,067,768",0,"501,207,085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-666,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,"454,015,751",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"897,229,446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,223,904",0,"274,784,722",0,0,"49,542,253",0,"1,863,313,771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
12-667,0,0,0,0,0,0,"1,959,010,276",0,0,0,0,0,0,0,0,0,"635,807,989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"125,182,908",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,100,676,424",0,"133,466,483",0,0,0,0,"115,133,211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-668,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"2,835,358,425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,140,516,714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,389,962,679",0,0,"869,854,943",0,0,0,0,0,0,"1,686,240,488",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-669,0,0,0,0,0,0,0,0,0,0,0,0,"85,367,324",0,0,0,"1,552,781,231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,447,443,722",0,0,0,0,0,0,0,0,0,0,0,"5,365,740,103",0,0,0,"40,229,356","532,060,181",0,0,0,0,0,"141,646,903",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,648,677,574",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37,592,538",0,0,0,0,0,0,0,0,"31,217,966",0,0,"1,959,820,242",0,0,"744,285,431",0,"2,427,977,443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-671,0,0,0,0,0,17,0,7,0,0,0,0,0,0,0,0,"8,504,657,274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"132,673,321",0,0,0,0,0,0,0,0,0,0,0,"107,200,877",0,0,"191,571,506","730,020,901",0,"1,240,157,854",0,0,0,0,"5,560,869,098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-672,0,0,0,0,0,0,0,0,0,"2,916,458,584",0,24,0,0,0,0,"3,328,851,398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,690,986,575",0,0,0,0,0,0,0,0,0,0,0,"162,633,902",0,0,0,0,"5,135,962,512",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-673,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,059,994,526",0,0,0,0,0,0,0,0,0,0,0,"93,255,883",0,0,0,0,"307,441,449",0,0,0,0,0,"837,139,457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-674,0,0,0,0,0,0,0,0,0,0,0,0,"248,189,393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,624,896,463",0,0,0,0,0,0,0,0,0,0,0,"292,768,156",0,0,"146,714,083",0,"852,277,067",0,0,0,0,0,"4,292,821,138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-675,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"336,579,495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,721,650,336",0,0,0,0,0,0,0,0,0,0,0,"19,970,474",0,0,0,0,"205,361,885",0,0,0,0,0,0,0,0,0,0,"2,625,975,229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-676,0,0,0,0,0,0,0,0,0,0,0,0,"86,525,955",0,0,0,0,0,0,0,0,0,0,0,"1,324,495,733",0,0,0,0,0,0,0,0,0,0,0,0,0,"6,563,294,764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"379,617,082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,399,262,981",0,0,0,0,0,0,"27,410,816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,739,837,556",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"159,428,705",0,0,"203,262,264",0,"533,287,141",0,0,0,0,"714,136,257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-678,0,0,0,"1,016,486,104",0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,569,046,045",0,0,0,0,0,0,0,0,0,0,0,0,0,"601,595,415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"838,287,093",0,0,0,0,"37,125,176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,019,559,228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
13-515,0,0,0,0,0,0,0,0,0,"873,298,217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,410,871,504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
13-516,0,0,0,0,0,0,0,1,0,"2,211,153,922",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,023,707,437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,449,279,453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
13-517,0,0,0,0,0,0,0,0,0,"3,381,786,606",0,0,0,0,0,"274,425,067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
13-518,0,0,"614,613,721",0,0,0,0,0,0,"148,837,449",0,0,0,0,0,"9,325,929,249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
13-519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,637,731,323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
13-520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,574,159,531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0
13-521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"33,058,949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,943,608,671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
13-522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,056,306,261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0
13-523,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,115,176,888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,0
13-524,0,0,0,0,0,0,"1,709,727,322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"422,808,574",0,0,0,0,"23,582,606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
13-525,0,0,"202,829,289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,761,033,484",0,"588,575,953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
13-526,0,0,0,0,0,0,0,0,0,"1,020,936,624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"617,752,164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,46,0,0
13-527,0,0,0,0,0,0,"961,184,271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,967,947,295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129,587,133",0,0,0,0,0,0,0,0,"986,176,009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-559,0,0,0,0,0,0,0,0,0,0,0,0,"432,174,538",0,0,"1,354,852,779",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,682,506,272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,11,0,0
13-561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"593,124,718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,7,0,0
13-562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,941,406,483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,32,0,0
13-563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"66,951,917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0
13-564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,165,057,175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,0,0,0,0,0,0
