Lake_ID;Ergasilus.spp.;harpacticoid;Daphnia.ambigua;Daphnia.catawba;Daphnia.dentifera;Daphnia.dubia;Daphnia.galeata.mendotae;Daphnia.longiremis;Daphnia.magna;Daphnia.middendorffiana;Daphnia.parvula;Daphnia.pulicaria;Daphnia.retrocurva;Daphnia.similis;Daphnia.thorata;Daphnia.spp.;Acanthocyclops.robustus;Acanthocyclops.sp.;Cyclops.columbianus;Cyclops.scutifer;Diacyclops.navus;Diacyclops.thomasi;Eucyclops.elegans;Eucyclops.pectinifer;Eucyclops.spp.;Macrocyclops.albidus;Mesocyclops.americanus;Mesocyclops.edax;Microcyclops.spp.;Orthocyclops.modestus;Tropocyclops.prasinus;cyclopoid.copepodid;Acanthodiaptomus.denticornis;Aglaodiaptomus.clavipes;Aglaodiaptomus.forbesi;Aglaodiaptomus.leptopus;Aglaodiaptomus.spatulocrenatus;Epischura.lacustris;Epischura.nevadensis;Epischura.nordenskioldi;Epischura.spp.;Hesperodiaptomus.arcticus;Hesperodiaptomus.eiseni;Hesperodiaptomus.franciscanus;Hesperodiaptomus.kenai;Hesperodiaptomus.nevadensis;Hesperodiaptomus.spp.;Heterocope.septentrionalis;Leptodiaptomus.ashlandi;Leptodiaptomus.minutus;Leptodiaptomus.nudus;Leptodiaptomus.pribilofensis;Leptodiaptomus.sicilis;Leptodiaptomus.siciloides;Leptodiaptomus.tyrelli;Limnocalanus.macrurus;Onychodiaptomus.hesperus;Onychodiaptomus.singuienus;Senecella.calanoides;Skistodiaptomus.oregonensis;Skistodiaptomus.pallidus;Skistodiaptomus.pygmaeus;Skistodiaptomus.reighardi;Skistodiaptomus.spp.;calanoid.copepodid;Acroperus.harpae;Alona.affinis;Alona.costata;Alona.guttata;Alona.intermedia;Alona.quadrangularis;Alona.spp.;Alonella.acutirostris;Alonella.nana;Bosmina.longirostris;Camptocercus.spp.;Ceriodaphnia.lacustris;Ceriodaphnia.quadrangula;Ceriodaphnia.spp.;Chydorus.sphaericus;Diaphanosoma.birgei;Diaphanosoma.brachyurum;Diaphanosoma.spp.;Dunhevedia.crassa;Eubosmina.coregoni;Eubosmina.longispina;Eubosmina.spp.;Eubosmina.tubicen;Eurycercus.spp.;Graptoleberis.testudinaria;Holopedium.glacialis;Ilyocryptus.spp.;Latona.spp.;Macrothrix.sp.;Moina.spp.;Picripleuroxus.denticulatus;Pleuroxus.procurvus;Polyphemus.pediculus;Scapholeberis.spp.;Sida.crystallina;Simocephalus.spp.;Leptodora Kindtii;ostracod;Bythotrephes
06-095;0;0;0;0;0;0;0;0;0;0;0;0;4.93614954399268;0;0;0;0;0;0;0.306734263953515;0;0;0;0;0;0;0;0.511223773255859;0;0;1.4314265651164;0;0;0;0;0;0;0.0630895357718127;0;0;0;0;0;0;0;0;0;0;0;12.9333548332216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.56097860019428;0;0;0;0.812277773062086;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0624829056201605;0;0;0;0
06-096;0;0;0;0;0;0;8.0032012805122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.763941940412528;0;0;0;0;0;3.36134453781512;0;0;1.22230710466004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.36835070728628;0;0;0;0;0;0;0;0;0;0.269468056582902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.763941940412528;0;0;0;0;0;0;0.291025501109534;0;0;0;0;0;0;0;0;1.27323656735421;0;0;0;0;0;0;0;0;0;0;0;0;0
06-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.341435275408865;0;0;0;0;0;0.85358818852216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.320037105751392;0;0;0;0;0;0;0;0;0;0.0564771363090691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.818509221870567;0;0;0;0.00545672814580378;0;0;0;0;0;0;0;0;0;0;0;0.141874931790898;0;0;0;0;0;0;0;0;0;0;0;0;0
06-101;0;0;0;0;0;0;0.72438066135545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.446030685001273;0;0;0;0;0;0;3.12221479500891;0;0;0;0;0;0;8.18281858197824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3682745825603;0;0;0;0;0.0268289133835352;0;0;0;0;0;0;0;0;0;0;0;0;0
06-102;0;0;0;1.38794256441315;0;0;0.168235462353109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.207490403568835;0;0;1.65992322855068;0;0;0;0;0;0;0;0;0;0.272331154684096;0;0;0;0;0;0;0;0;8.13103018985371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0389044506691565;0;0;0;0.622471210706504;0;0;0;0;0.155617802676626;0;0;0;0;0;0;0;0;0;0;0.00954927425515661;0;0
06-103;0;0;0;0;0;0;8.45972784246127;0;0;0;0;3.11162403400874;0.777906008502185;0;0;0;0;0;0;5.58787957070054;0;0;0;0;0;0;0;2.690460534041;0;0;8.07138160212303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.869666048237477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23191094619666;0;0;0;3.42068645640074;2.66697588126159;0;0.637755102040816;0;0;0;0.23191094619666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-104;0;0;0;0;0;0;0.0895244461420932;0;0;0;0;3.16319709702063;0;0;0;0;0;0;0;0;0;0.159311219119;0;0;0;0;0;3.21277625223317;0;0;0;0;0;0;0;0;0;1.14889705882353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0596829640947288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0149207410236822;0;0;0;0;0;0;0;0;0;0;0;0;0
06-124;0;0;0;0;0;0;2.0254513288569;0;0;0;0;0.934823690241647;0;0;0;0;0;0;0;0;0;1.25508736189851;0;0;0;0;0;0.251017472379701;0;0;0;0;0;0;0;0;0;2.76552008363154;0;0;0;0;0;0;0;0;0;0;0;8.29656025089462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.259673247289346;0;0;0;0;0;0;0.623215793494432;0;0;0;0.934823690241647;0;0;0;0;0.207738597831477;0;0;0;0;0;0;0;0;0;0;0;0;0
06-125;0;0;0;0;0;0;0;0;0;0;0;0.0611502982605798;0;0;0;0;2.34975683130931;0;0;0;0;0;0;0;0;0;0;0.187980546504745;0;0;0;0;0;0;0;0;0;5.09585818838166;0;0;0;0;0;0;0;0;0;0;0;2.54792909419082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0305751491302899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.397476938693769;0;0;0;0;0;0;0;0;0;0;0;0;0
06-126;0;0;0;0.501336898395722;0;0;0.501336898395722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.38673890608875;0;0;0;0;0;0;0;0;1.00853738624636;0;0;0;0;0;0;0;0;0;6.16458704694001;0;0;0;0;0;0;0;0;4.62344028520499;0;0;0;0;0;0;0;0;0;3.08229352346999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.557040998217469;0;0;0;0.89126559714795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-127;0;0;0;0;0;0;0.0313003989474578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.17850776674306;0;0;3.26776165011459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.391732450556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.2287793905441;0;0;0;0.0626007978949156;0;0;4.8202614379085;0;0;0;0;0;0;0;0;4.10035226211697;0;0;0;0;0;0;0;0;0;0;0;0;0
06-128;0;0.0247573776985542;0;0;0;0;0.134603218555246;0;0;0;0;5.41104938592091;0;0;0;0;0;0;0;3.116031518569;0;0;0;0;0;0;0;0.127184959941592;0;0;0;0;0;0;0;0;0;0.0742721330956626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-129;0;0;0;0;0;0;1.14081996434938;0;0;0;0;0;0;0;0;0;4.13547237076649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.72549019607843;0;0;15.5294117647059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.142602495543672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-130;0;0;0;0;0;0;5.01291425661173;0;0;0;0;0.642681314950222;0;0;0;0;0;0;0;0;0;0.0486353427529897;0;0;0;0;0;1.75087233910763;0;0;0;0;0;0;0;0;0;1.11146062703156;0;0;0;0;0;0;0;0;0;0;0;6.98632394134123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0964021972425333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-131;0;0;0;0;0;0;3.63382878338013;0;0;0;0;5.48940092808487;0;0;0;0;0;0;0;16.8190153184151;0;0;0;0;0;0;0;1.0968923033749;0;0;0;0;0;0;0;0;0;0.0661103602280073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.462772521596051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0661103602280073;0;0;0;0;0;0;0;0;0;0;1.71886936592819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-132;0;0;0;0.46855105678635;0;0;13.5879806468042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.2607980255039;0;0;0.833676127793773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.84421460892048;0;0;0;0;0;0;0;0;0;0.517129928894634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7501909854851;0;0;0;0.101858925388337;0;0;0.713012477718359;0;0;0;0;0;0.814871403106696;0;0;0.611153552330022;0;0;0;0;0;0;0;0;0;0;0;0;0
06-133;0;0;0;0;0;0;10.0441621231307;0;0;0;0;1.2362045690007;0;0;0;0;0;0;0;3.09243697478991;0;0;0;0;0;0;0;0;0;0;0.702826585179526;0;0;0;0;0;0;0;0;0;0.210847975553858;0;0;0;0;0;0;0;0;7.20397249809014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.105423987776929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-136;0;0;0;0;0;0;0;0;0;0;0;0;23.5657588598764;0;0;0;0;0;0;0;0;5.64250564250563;0;0;0;0;0;0;0;0;1.88083521416854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.62971451206743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.65956048308989;0;6.97015402897754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-137;0;0;0;0;0;0;1.02977308859662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.48391123257432;0;0;0;0;0;0.261138630122587;0;0;5.74504986269692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.92672351495881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.3817025581731;0;0;0;0.487787252493135;0.0541985836103483;0;0;0;0;0;0;0;0;0;0;0.0541985836103483;0;0;0;0;0;0;0;0;0;0;0;0;0
06-139;0;0;0;0;0;0;2.64833206009677;0;0;0;0;1.07588489941431;0;0;0;0;0;0;0;0;0;7.9905988369374;0;0;0;0;0;2.1027891676151;0;0;0.21027891676151;0;0;0;0;0;0;0.172417451829217;0;0;0;0;0;0;0;0;0;0;0;0.862087259146082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20690094219506;0;0;0;0;0.041380188439012;0;0;0;0;0;0;0;0;0;0;0.124140565317036;0;0;0;0;0;0;0;0;0;0;0;0;0
06-140;0;0;0;0;0;0;3.40499836298156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.70617857532625;0;0;0;0;0;0;0;0;2.28247143013049;0;0;0;0;0;0;0.567499727163593;0;0;0;0;0;0;0;0;0;0;0;7.68307322929172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.47288006111535;0;0;0;6.80999672596311;0;0;0;0;3.40499836298156;0;0;0;0;0;0;0;0;0;0;0;0;0
06-141;0;0;0;0;0;0;6.85690943043884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.722903050109;0;0;0;0;0;10.5163593215064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.41923436041083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.703781512605;0.437675070028011;0;0.583566760037348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.58754562431033;0
06-142;0;0;0;0;0;0;0;0;0;0;0;1.80605839173614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.80605839173614;0;0;0;0;0;0;0;0;0;0.0622778755771083;0;0;0;0;0;0;0;0;12.5178529909988;0;0;0;0;0;0;0;0;0;0.124555751154217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.685056631348191;0;0;0.435945129039758;0;0;0;0.37366725346265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-146;0;0;0;0;0;0;2.86121721415839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.48781937017231;0;0;0;0;0;1.06620830150242;0;0;4.97563874034462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.911755985084;0;0;0;0;0;0;0;0;0.420049464368562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.91520244461421;0;0;0;0.215940921823275;4.69671504965623;0;0.107970460911637;0;0;0;0;0;0;0;0;2.75324675324675;0;0;0;0;0;0;0;0;0;0;0;0;0
06-156;0;0;0;0;0;0;0.749721175844383;0;0;0;0;0.785998006933624;0;0;0;0;0;0;0;1.30983032943817;0;0;0;0;0;0;0;0;0;0;0.0503780895937759;0;0;0;0;0;0;0.159056629644865;0;0;0;0;0;0;0;0;0;0;0;0.219388454682572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.296174413821473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-158;0;0;0;4.92318139376963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.74371162606458;0;0;0;0;0;0;0;0;0.71796395325807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.203267716636701;0;0;0;0;0;0;0;0;0;6.50456693237441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.246159069688482;0;0;0;0;0;0;0;0;0.738477209065445;0;0;0;0;0;0;0;0;0;0;0;0;0
06-159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.5641003876299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.490431862980884;0;0;0;0;0;0;0;0;0;9.9312452253629;0;0;0;0.367823897235663;0;0;0.122607965745221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-161;0;0;0;0;0;0;0.0654807377496453;0;0;0;0;0.908545236276328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.3231474407945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00818509221870566;0;0;0;0;0;0;0;0;0;0.0163701844374113;0;0;0;0;0.00818509221870566;0;0.00818509221870566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00818509221870566;0
06-165;0;0;0;0;0;0;0;0;0;0;0;0;0.0207592918590361;0;0;0;0;0;0;0;0;0.0596829640947288;0;0;0;0;0;0.238731856378915;0;0;0.0596829640947288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.100438338553278;0;0;0;0;0;0;0;0;0;0;0.143483340790397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.627968578735843;0;0;0;0.0830371674361445;0.0103796459295181;0;0.207592918590361;0;0;0;0;0;0;0;0;0.00518982296475903;0;0;0;0;0;0;0;0;0;0;0.00518982296475903;0.0103796459295181;0
06-167;0;0;0;0;0;0;0.189447759780241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.71960274262064;0;0;0;0;0;0.0874374275908803;0;0;0.0874374275908803;0;0;0;0;0;0;1.92031138322698;0;0;0;0;0;0;0;0;0;0;0;1.92031138322698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.16894434541493;0;0;0;0;0;0;0.034445047232771;0;0;0;0;0;0;0;0;0.120557665314699;0;0;0;0;0;0;0;0;0;0;0;0;0
06-174;0;0;0;0;0;0;0;0;0;0;0;0;6.06011635423399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.84449413861176;0;0;0.245680392739216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.2224376930259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.14228255404725;0;0;0;7.40680887739709;0;0;5.72344322344321;0;0;0;0;0;0;0;0;0.448897507721036;0;0;0;0;0;0;0;0;0;0;0;0.224448753860519;0
06-176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36.038961038961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.487012987012986;0;0;0;0;0;0;0.162337662337662;0;0;11.038961038961;0;0;0;4.05844155844155;1.78571428571428;0;1.2987012987013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.487012987012987;0
06-178;0;0;0;0;0;0;0.00279218545472415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0458404012045147;0;0;0.613115366110384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0502593381850347;0;0;0;0;0;0;0;0;0;0.055843709094483;0;0;0;0;0;0;0.0167531127283449;0;0;0;0;0;0;0;0;0.270841989108243;0;0;0;0;0;0;0;0;0;0;0;0;0
06-196;0;0;0;0;0;0;0.247360167169333;0;0;0;0;2.77043387229653;0;0;0;0;0;0;0;0;0;1.36342154802269;0;0;0;0;0;3.36310648512264;0;0;0.136342154802269;0;0;0;0;0;0;0;0;0;0.0283921173606688;0;0;0;0;0;0;0;0;0.511058112492039;0;0;0;0;0;0;0;0;0;0.539450229852708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0312724770929106;0;0;0;0;0;0;0.125089908371642;0;0;0;0.125089908371642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-198;0;0;0;0;0;0;0;0;0;0;0;0;3.67823897235662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44.3687576040518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.43691820162409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.471635118694;0;0;0;1.37933961463373;0;0;5.74724839430723;0;0;0;0;0;0;0;0;0.229889935772289;0;0;0;0;0;0;0;0;0;0;0;0;0
06-199;0.0391765097647451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.38485044367398;0;0;5.07727566551096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0391765097647451;0;0;3.72176842765078;0;0;0;0.313412078117961;0.117529529294235;0;0.195882548823725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.880352140856342;0;0;0;0;0;0.0733626784046952;0;0;0;0;0;0;0;0;0;0;0;17.5336801387222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4672535680939;0;0;0;0;0.0733626784046952;0;1.4672535680939;0;0;0;3.37468320661598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-217;0;0;0;0;0;0;0;0;0;0;0;1.05169340463458;0;0;0;0;0;0;0;0.591577540106952;0;0.42255538579068;0;0;0;0;0;1.01413292589763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.96282149223325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0375604787369493;0;0;0;0;0;0.187802393684746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-220;0.350140056022409;0;0;0;0;0;0;0;0;0;0;0;4.85194077631053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.4549819927971;0;0;2.50100040016006;0;0;0;0;0;0;0.256157150360144;0;0;0;0;0;0;0;0;0;0;0;7.25778592687075;0;0;0;0;0;0;0;0;0;6.66008590936375;0;0;0.0853857167867147;7.59932879401761;0;0;0;0;0;0;0;0;0;0;1.05042016806723;0;0;0;0;0;9.00360144057623;0;0;0;0.150060024009604;2.95118047218888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-221;0;0;0;0;0;0;0.403191579662168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.440743736591487;0;0;7.05189978546379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.62704071527602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.38386667798433;0;0;0;2.62074526780409;0;0;6.24946948476361;0;0;0;0;0;0;0;0;0.50398947457771;0;0;0;0;0;0;0;0;0;0;0.0335992983051807;0.0335992983051807;0
06-253;0;0;0;0.394859732455384;0;0.0740361998353846;0;0;0;0;0;0;0;0;0;0;0;0;0;0.111054299753077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12766498561358;0;0;0;0;0;0;0;0;0;0;0;0.70215742087469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.231363124485577;0;0;0;0;0;0;0.00308484165980769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00616968331961538;0;0;0;0;0;0
06-254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.7845663376603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.83657391755176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0775898407678392;0;0;0;0.0387949203839196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.116384761151759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00514231246912042;0;0;0;0;0;0;0;0.575673431108808;0;0;0;0;0;0;0;0;0;0.0696867837658032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00257115623456021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.331679154258267;0;0;0;0;0;0.00514231246912042;0;0;0;0;0;0;0;0;0;0;0;0
06-256;0;0;0;1.52573495834851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.29697417321577;0;0;0;0;0;0;0;0;0;1.18352919038514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0243672459394191;0;0
06-257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00252425964979027;0;0;0;0;0;0;0;0;0;0.0151455578987416;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00515826971913665;0;0;0;0;0;0;0;0;0;0.113481933821006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00757277894937081;0.0984461263418205;0;0;0;0;0.0252425964979027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00252425964979027;0.00252425964979027;0.00504851929958055;0
06-258;0;0;0;1.85140991925813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0385710399845444;0;0;0;0;0;0;0;0.84284865151412;0;0;0;0;0;0;0;0;0;15.0869908621027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.115713119953633;0;0;0;0;0;0.308568319876355;0;0;0.0385710399845444;0;0;0;0;0;0;0;0;0;0;0;0.0771420799690888;0
06-259;0;0;0;66.9195234912147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.71223224730233;0;0;0;0;0;0;0;0;0;44.8706315800468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.969848166539343;0;0;9.05191622103387;0;0;0;0;0;0;0;0;0;0;0;0;0
06-260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.499308457785966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31.5119115580476;0;0;0;0;0;0;0;0;0;39.3898894475596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00254647313470843;0
